Batch,20220630 clumped Oman surfaces2 NTA JM MG,Collected on,2022/06/30 18:37:55,Analysis Instrument,PS019,Acquisition Software,,Stable 1.71.5,Reanalyzed  on,2022/06/30 19:36:52,Reanalysis Instrument,PS019,Reanalysis Software,Stable 1.71.5

Data,Batch,Data,Sample,Method,Analysis,Batch,Time,Sample,Vial,Initial,Sample,ColdFinger,Transducer,InletPiraniPressure,Sample,MaxPumpOverPressure,RawPumpOverPressure,Sample,Min,Max,Pre-balance,Pre-depleted,Final,Final,Depletion,Balance,Balance,RefBellowsPos,SamBellowsPos,Pirani,Current,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Sam,Ref,Ave,Ref Major,Sam Major,Sample,Sample,Sample,Sample,Sample,Ref,Ref,Ref,Ref,Ref,Raw,Raw,Raw,Raw,Raw,Delta(13),Std,Rejected,Num,Delta(18),Std,Rejected,Num,DELTA,DELTA,DELTA,
C:\Nu Stable\Results\2022\20220630 clumped Oman surfaces2 NTA JM MG,20220630 clumped Oman surfaces2 NTA JM MG,Data_17476 ETH-4.txt,ETH-4,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2022/06/30 18:37:55,2022/07/01 05:33:24,430,9,1.4288e-07,3.322822E-10,CF,22.186,3.555e-02,1,3.3983e-02,14912, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.4646e-08,1.0652e-07,5.7472e-08,5.7647e-08,5.7610e-08,5.7507e-08,0.96,2022/07/01 05:32:38,0.18,6082,8446,3.5546e-02,46.021,20,0.000,-2.5319e-13,-1.2008e-13,-1.2890e-13,-6.8523e-14,3.5924e-14,4.1190e-12,22.00,23.00,71.31,3.60386e-08,3.57447e-08,1.18863e-02,4.1835e-03,4.8321e-05,4.5956e-06,7.1738e-08,1.1973e-02,4.2067e-03,4.8973e-05,4.6470e-06,7.2846e-08,-7.2677,-5.5096,-13.3188,-11.0556,-15.4817,-10.4333,0.0008,0,60,-11.3671,0.0015,0,60,-0.4535,-0.0676,3.0265,
C:\Nu Stable\Results\2022\20220630 clumped Oman surfaces2 NTA JM MG,20220630 clumped Oman surfaces2 NTA JM MG,Data_17477 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2022/06/30 18:37:55,2022/07/01 06:55:27,488,10,1.6586e-07,3.398818E-10,CF,25.391,3.476e-02,1,3.3983e-02,14880, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.3984e-08,1.0623e-07,6.7065e-08,6.7580e-08,6.7533e-08,6.7395e-08,0.96,2022/07/01 06:54:41,0.21,5430,8446,3.4756e-02,46.024,20,0.000,-2.5176e-13,-1.1979e-13,-1.2832e-13,-6.6640e-14,3.5745e-14,4.2102e-12,23.00,24.00,71.31,4.14627e-08,4.11441e-08,1.20273e-02,4.2568e-03,4.9743e-05,4.7520e-06,3.4585e-08,1.1974e-02,4.2070e-03,4.8960e-05,4.6412e-06,3.2554e-08,4.4629,11.8356,15.9854,23.8836,-18.8117,1.4507,0.0010,0,60,5.8686,0.0030,0,60,-0.3098,0.0707,-45.7966,
C:\Nu Stable\Results\2022\20220630 clumped Oman surfaces2 NTA JM MG,20220630 clumped Oman surfaces2 NTA JM MG,Data_17478 KDW-131_8-A.txt,KDW-131_8-A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2022/06/30 18:37:55,2022/07/01 08:25:17,550,11,1.4990e-07,2.725509E-10,CF,23.010,3.635e-02,1,3.3983e-02,14912, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.1152e-08,1.0622e-07,6.0499e-08,6.0456e-08,6.0435e-08,6.0291e-08,0.96,2022/07/01 08:24:31,0.24,6590,8444,3.6354e-02,46.024,20,0.000,-2.5320e-13,-1.2021e-13,-1.2890e-13,-6.7860e-14,3.4618e-14,4.1547e-12,23.00,23.00,71.31,3.75488e-08,3.72704e-08,1.19851e-02,4.2368e-03,4.9349e-05,4.7140e-06,6.3335e-08,1.1974e-02,4.2069e-03,4.8973e-05,4.6480e-06,6.3162e-08,0.9610,7.1144,7.6883,14.2013,6.5498,-2.1132,0.0010,0,60,1.1780,0.0013,0,60,-0.3082,-0.0771,-8.4039,
C:\Nu Stable\Results\2022\20220630 clumped Oman surfaces2 NTA JM MG,20220630 clumped Oman surfaces2 NTA JM MG,Data_17479 KDW-131_8-B.txt,KDW-131_8-B,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2022/06/30 18:37:55,2022/07/01 09:47:17,545,12,1.6829e-07,3.08781E-10,CF,26.245,3.476e-02,1,3.4756e-02,14912, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0382e-08,1.0620e-07,6.8222e-08,6.8811e-08,6.8765e-08,6.8625e-08,0.96,2022/07/01 09:46:32,0.20,6004,8449,3.4756e-02,46.026,20,0.000,-2.5212e-13,-1.1983e-13,-1.2841e-13,-6.6480e-14,3.6621e-14,4.2468e-12,23.00,24.00,71.31,4.21189e-08,4.18042e-08,1.20005e-02,4.2400e-03,4.9448e-05,4.7220e-06,6.7737e-08,1.1974e-02,4.2070e-03,4.8972e-05,4.6497e-06,6.6496e-08,2.2144,7.8406,9.7248,15.5524,18.5178,-0.8045,0.0016,0,60,1.8979,0.0049,0,60,-0.2882,-0.1874,0.6321,
C:\Nu Stable\Results\2022\20220630 clumped Oman surfaces2 NTA JM MG,20220630 clumped Oman surfaces2 NTA JM MG,Data_17480 KDW-131_8-J-A.txt,KDW-131_8-J-A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2022/06/30 18:37:55,2022/07/01 11:09:56,545,13,9.5499e-09,1.752273E-11,CF,0.214,3.555e-02,0,3.4756e-02,14880, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; BalanceRefToSamValue; SampleReady; (BeamTooBig_RunningMisBalanced) ;,3.9605e-08,1.0595e-07,9.1685e-09,6.0456e-08,6.0435e-08,6.0291e-08,0.96,2022/07/01 11:08:59,-76.78,8398,8449,3.5546e-02,46.024,20,0.000,-2.5239e-13,-1.2006e-13,-1.2858e-13,-6.9507e-14,3.2043e-14,3.8722e-12,25.00,30.00,71.31,2.05802e-08,5.50131e-09,1.20032e-02,4.2464e-03,4.9544e-05,4.7260e-06,-1.3939e-08,1.1972e-02,4.2062e-03,4.8967e-05,4.6421e-06,3.1427e-08,2.5920,9.5693,11.7740,18.0499,-2903.9176,-0.4623,0.0038,0,60,3.6174,0.0068,0,60,-0.3355,-1.1581,-2863.6244,
C:\Nu Stable\Results\2022\20220630 clumped Oman surfaces2 NTA JM MG,20220630 clumped Oman surfaces2 NTA JM MG,Data_17481 ETH-2.txt,ETH-2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2022/06/30 18:37:55,2022/07/01 12:31:48,497,14,1.6407e-07,3.301293E-10,CF,25.116,3.555e-02,1,3.4756e-02,14912, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9200e-08,1.0660e-07,6.6412e-08,6.6948e-08,6.6900e-08,6.6758e-08,0.96,2022/07/01 12:31:03,0.21,5990,8448,3.5546e-02,46.026,20,0.000,-2.5223e-13,-1.1994e-13,-1.2858e-13,-6.7978e-14,3.6764e-14,4.0001e-12,23.00,24.00,71.31,4.11026e-08,4.07974e-08,1.18888e-02,4.1846e-03,4.8331e-05,4.5988e-06,6.2367e-08,1.1974e-02,4.2069e-03,4.8977e-05,4.6488e-06,6.3244e-08,-7.1031,-5.3036,-13.1941,-10.7550,-14.7271,-10.2652,0.0009,0,60,-11.1624,0.0016,0,60,-0.7019,-0.1779,3.2094,
C:\Nu Stable\Results\2022\20220630 clumped Oman surfaces2 NTA JM MG,20220630 clumped Oman surfaces2 NTA JM MG,Data_17482 ETH-1.txt,ETH-1,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2022/06/30 18:37:55,2022/07/01 14:36:42,432,15,1.3740e-07,3.180527E-10,CF,21.149,3.476e-02,1,3.4756e-02,14912, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8431e-08,1.0654e-07,5.5132e-08,5.4807e-08,5.4763e-08,5.4649e-08,0.96,2022/07/01 14:35:57,0.21,6713,8447,3.4756e-02,46.022,20,0.000,-2.5290e-13,-1.2032e-13,-1.2886e-13,-6.9677e-14,3.2043e-14,3.9169e-12,22.00,23.00,71.31,3.44768e-08,3.41808e-08,1.20300e-02,4.2540e-03,4.9729e-05,4.7602e-06,7.6710e-08,1.1973e-02,4.2068e-03,4.8979e-05,4.6570e-06,7.4853e-08,4.7416,11.2275,15.3084,22.1572,27.9260,1.7683,0.0010,0,60,5.2628,0.0015,0,60,-0.6704,-0.4145,0.5501,
C:\Nu Stable\Results\2022\20220630 clumped Oman surfaces2 NTA JM MG,20220630 clumped Oman surfaces2 NTA JM MG,Data_17483 KDW_131_8_J-B.txt,KDW_131_8_J-B,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2022/06/30 18:37:55,2022/07/01 15:59:26,573,16,1.3937e-07,2.432319E-10,CF,22.064,3.555e-02,1,3.5546e-02,14912, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7702e-08,1.0646e-07,5.6052e-08,5.5853e-08,5.5827e-08,5.5714e-08,0.96,2022/07/01 15:58:41,0.20,6548,8447,3.5546e-02,46.021,20,0.000,-2.5104e-13,-1.1940e-13,-1.2801e-13,-6.8171e-14,3.3939e-14,4.0555e-12,22.00,23.00,71.31,3.50451e-08,3.47131e-08,1.19977e-02,4.2412e-03,4.9464e-05,4.7299e-06,7.7744e-08,1.1973e-02,4.2068e-03,4.8982e-05,4.6542e-06,7.6146e-08,2.0292,8.1681,9.8261,16.2718,21.4885,-1.0128,0.0008,0,60,2.2242,0.0016,0,60,-0.3172,-0.1291,3.1069,
C:\Nu Stable\Results\2022\20220630 clumped Oman surfaces2 NTA JM MG,20220630 clumped Oman surfaces2 NTA JM MG,Data_17484 KDW_131_8_J-C.txt,KDW_131_8_J-C,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2022/06/30 18:37:55,2022/07/01 17:22:12,1384,17,2.1075e-07,1.522795E-10,CF,32.043,3.555e-02,1,3.5546e-02,14944, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6983e-08,1.0656e-07,8.5820e-08,8.5496e-08,8.5416e-08,8.5263e-08,0.96,2022/07/01 17:21:26,0.18,4941,8446,3.5546e-02,46.024,20,0.000,-2.5083e-13,-1.1909e-13,-1.2765e-13,-6.4614e-14,3.9375e-14,4.2808e-12,24.00,25.00,71.31,5.09645e-08,5.05568e-08,1.20025e-02,4.2433e-03,4.9473e-05,4.7146e-06,4.1897e-08,1.1974e-02,4.2067e-03,4.8949e-05,4.6344e-06,4.1213e-08,2.3864,8.7141,10.7018,17.2939,19.6661,-0.6515,0.0014,0,60,2.7667,0.0026,0,60,-0.3505,-0.2065,-0.1274,
C:\Nu Stable\Results\2022\20220630 clumped Oman surfaces2 NTA JM MG,20220630 clumped Oman surfaces2 NTA JM MG,Data_17485 RM_4-A.txt,RM_4-A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2022/06/30 18:37:55,2022/07/01 18:44:13,465,18,1.4777e-07,3.177934E-10,CF,22.797,3.555e-02,1,3.5546e-02,14912, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6094e-08,1.0596e-07,5.9640e-08,5.9894e-08,5.9867e-08,5.9746e-08,0.96,2022/07/01 18:43:28,0.20,6096,8446,3.5546e-02,46.024,20,0.000,-2.5237e-13,-1.1993e-13,-1.2856e-13,-6.7554e-14,3.5155e-14,4.1530e-12,22.00,23.00,71.31,3.72993e-08,3.69705e-08,1.19051e-02,4.2281e-03,4.8896e-05,4.6801e-06,3.2765e-08,1.1974e-02,4.2071e-03,4.8964e-05,4.6338e-06,3.2827e-08,-5.7578,5.0035,-1.3909,9.9716,-17.1405,-9.1909,0.0202,0,60,-0.9081,0.0176,0,60,-0.3529,-0.0598,-20.7436,
C:\Nu Stable\Results\2022\20220630 clumped Oman surfaces2 NTA JM MG,20220630 clumped Oman surfaces2 NTA JM MG,Data_17486 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2022/06/30 18:37:55,2022/07/01 20:06:40,440,19,1.4015e-07,3.185192E-10,CF,21.942,3.555e-02,1,3.4756e-02,14944, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5405e-08,1.0645e-07,5.6282e-08,5.6323e-08,5.6286e-08,5.6185e-08,0.96,2022/07/01 20:05:55,0.18,6254,8446,3.5546e-02,46.024,20,0.000,-2.5396e-13,-1.2085e-13,-1.2957e-13,-6.9146e-14,3.3832e-14,4.0180e-12,22.00,23.00,71.31,3.53178e-08,3.49985e-08,1.20277e-02,4.2568e-03,4.9766e-05,4.7607e-06,6.0484e-08,1.1974e-02,4.2071e-03,4.8983e-05,4.6513e-06,5.9334e-08,4.4859,11.7994,15.9819,23.5411,24.4490,1.4765,0.0011,0,60,5.8326,0.0015,0,60,-0.3017,-0.1924,-3.6734,
C:\Nu Stable\Results\2022\20220630 clumped Oman surfaces2 NTA JM MG,20220630 clumped Oman surfaces2 NTA JM MG,Data_17487 ETH-1.txt,ETH-1,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2022/06/30 18:37:55,2022/07/01 21:28:46,496,20,1.8824e-07,3.795093E-10,CF,28.961,3.555e-02,1,3.4756e-02,14944, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.4734e-08,1.0590e-07,7.6509e-08,7.6896e-08,7.6843e-08,7.6648e-08,0.96,2022/07/01 21:28:01,0.25,5088,8446,3.5546e-02,46.024,20,0.000,-2.5244e-13,-1.2009e-13,-1.2877e-13,-6.6544e-14,3.7283e-14,4.2746e-12,24.00,24.00,71.31,4.65724e-08,4.63082e-08,1.20308e-02,4.2542e-03,4.9718e-05,4.7479e-06,5.4645e-08,1.1974e-02,4.2071e-03,4.8972e-05,4.6445e-06,5.3439e-08,4.7279,11.2102,15.2395,22.2382,21.6773,1.7543,0.0281,0,60,5.2457,0.0672,0,60,-0.7074,-0.3013,-5.4822,
