Batch,20230210 clumped Oman Thule ABJ KDB,Collected on,2023/02/11 12:46:35,Analysis Instrument,PS019,Acquisition Software,,Stable 1.71.5,Reanalyzed  on,2023/02/11 13:45:32,Reanalysis Instrument,PS019,Reanalysis Software,Stable 1.71.5

Data,Batch,Data,Sample,Method,Analysis,Batch,Time,Sample,Vial,Initial,Sample,ColdFinger,Transducer,InletPiraniPressure,Sample,MaxPumpOverPressure,RawPumpOverPressure,Sample,Min,Max,Pre-balance,Pre-depleted,Final,Final,Depletion,Balance,Balance,RefBellowsPos,SamBellowsPos,Pirani,Current,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Sam,Ref,Ave,Ref Major,Sam Major,Sample,Sample,Sample,Sample,Sample,Ref,Ref,Ref,Ref,Ref,Raw,Raw,Raw,Raw,Raw,Delta(13),Std,Rejected,Num,Delta(18),Std,Rejected,Num,DELTA,DELTA,DELTA,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19281 ETH-4.txt,ETH-4,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/11 23:48:24,468,9,1.5720e-07,3.359043E-10,CF,24.231,4.870e-02,1,4.8698e-02,15360, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.4397e-08,1.0645e-07,6.5843e-08,6.6456e-08,6.6417e-08,6.6282e-08,0.96,2023/02/11 23:47:38,0.20,5493,8446,4.8698e-02,46.049,20,0.000,-2.6529e-13,-1.2574e-13,-1.3526e-13,-7.5097e-14,2.6339e-14,4.0367e-12,23.00,24.00,70.90,4.10825e-08,3.99879e-08,1.18934e-02,4.1879e-03,4.8366e-05,4.5912e-06,4.7763e-08,1.1981e-02,4.2116e-03,4.9028e-05,4.6443e-06,4.8559e-08,-7.3164,-5.6317,-13.4936,-11.4161,-16.4145,-10.4808,0.0011,0,60,-11.4884,0.0016,0,60,-0.4594,-0.1866,2.3706,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19282 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 01:10:13,441,10,1.4111e-07,3.199848E-10,CF,21.484,4.870e-02,1,4.7615e-02,15360, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.3633e-08,1.0625e-07,5.8357e-08,5.8886e-08,5.8845e-08,5.8722e-08,0.96,2023/02/12 01:09:27,0.21,5853,8448,4.8698e-02,46.051,20,0.000,-2.6462e-13,-1.2544e-13,-1.3478e-13,-7.4803e-14,2.6679e-14,4.0519e-12,23.00,23.00,70.90,3.69339e-08,3.58779e-08,1.20341e-02,4.2608e-03,4.9796e-05,4.7451e-06,3.2025e-08,1.1981e-02,4.2117e-03,4.9022e-05,4.6373e-06,3.0681e-08,4.4344,11.6669,15.7854,23.2259,36.7436,1.4262,0.0014,0,60,5.7008,0.0033,0,60,-0.3133,-0.2384,8.5989,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19283 KDW_34_5_A.txt,KDW_34_5_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 02:38:53,492,11,1.7826e-07,3.623195E-10,CF,27.161,4.762e-02,1,4.8698e-02,15360, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.1345e-08,1.0608e-07,7.5299e-08,7.6093e-08,7.6029e-08,7.5869e-08,0.96,2023/02/12 02:38:07,0.21,5681,8448,4.7615e-02,46.051,20,0.000,-2.6548e-13,-1.2570e-13,-1.3518e-13,-7.3886e-14,2.9004e-14,4.1351e-12,24.00,24.00,70.90,4.62608e-08,4.50880e-08,1.20604e-02,4.2554e-03,4.9844e-05,4.7426e-06,6.3315e-08,1.1982e-02,4.2118e-03,4.9028e-05,4.6466e-06,6.1415e-08,6.5761,10.3505,16.6473,20.6666,30.6207,3.7509,0.0013,0,60,4.3860,0.0026,0,60,-0.3782,-0.1385,2.9406,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19284 KDW2_107_3A_A.txt,KDW2_107_3A_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 04:01:00,461,12,1.6013e-07,3.473485E-10,CF,24.628,4.870e-02,1,4.7615e-02,15328, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0519e-08,1.0619e-07,6.6840e-08,6.7299e-08,6.7255e-08,6.7116e-08,0.96,2023/02/12 04:00:14,0.21,6063,8448,4.8698e-02,46.051,20,0.000,-2.6450e-13,-1.2514e-13,-1.3459e-13,-7.3727e-14,2.9540e-14,4.1905e-12,23.00,24.00,70.90,4.15370e-08,4.03402e-08,1.20448e-02,4.2611e-03,4.9839e-05,4.7440e-06,3.5864e-08,1.1981e-02,4.2118e-03,4.9021e-05,4.6355e-06,3.4465e-08,5.2969,11.7106,16.6766,23.4048,38.4547,2.3426,0.0013,0,60,5.7424,0.0027,0,60,-0.3633,-0.1501,9.2561,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19285 KDW_55_7_A.txt,KDW_55_7_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 05:22:46,509,13,1.9909e-07,3.911358E-10,CF,29.602,4.870e-02,1,4.6556e-02,15328, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9765e-08,1.0602e-07,8.4111e-08,8.4597e-08,8.4538e-08,8.4343e-08,0.96,2023/02/12 05:22:01,0.23,5174,8448,4.8698e-02,46.056,20,0.000,-2.6547e-13,-1.2555e-13,-1.3508e-13,-7.2287e-14,3.0077e-14,4.3094e-12,24.00,25.00,70.90,5.07339e-08,4.93384e-08,1.20489e-02,4.2567e-03,4.9802e-05,4.7384e-06,5.3127e-08,1.1982e-02,4.2117e-03,4.9019e-05,4.6399e-06,5.1728e-08,5.5943,10.6866,15.9699,21.2212,28.8243,2.6944,0.0014,0,60,4.7227,0.0031,0,60,-0.3667,-0.2606,1.5752,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19286 ETH-2.txt,ETH-2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 06:44:50,445,14,1.4790e-07,3.323582E-10,CF,22.430,4.870e-02,1,4.4509e-02,15360, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8866e-08,1.0655e-07,6.1358e-08,6.1659e-08,6.1607e-08,6.1476e-08,0.96,2023/02/12 06:44:04,0.21,6240,8448,4.8698e-02,46.053,20,0.000,-2.6465e-13,-1.2525e-13,-1.3475e-13,-7.4179e-14,2.8771e-14,4.1360e-12,23.00,23.00,70.90,3.84525e-08,3.73583e-08,1.18954e-02,4.1889e-03,4.8373e-05,4.5866e-06,4.0501e-08,1.1981e-02,4.2117e-03,4.9026e-05,4.6379e-06,4.1436e-08,-7.1659,-5.4186,-13.3167,-11.0536,-26.4681,-10.3281,0.0009,0,60,-11.2767,0.0012,0,60,-0.6471,-0.2485,-8.4530,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19287 ETH-1.txt,ETH-1,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 08:06:29,501,15,1.7217e-07,3.436609E-10,CF,26.092,4.870e-02,1,4.7615e-02,15360, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8137e-08,1.0647e-07,7.2253e-08,7.2912e-08,7.2862e-08,7.2701e-08,0.96,2023/02/12 08:05:43,0.22,5541,8448,4.8698e-02,46.053,20,0.000,-2.6560e-13,-1.2556e-13,-1.3513e-13,-7.3861e-14,2.8843e-14,4.3416e-12,24.00,24.00,70.90,4.45938e-08,4.32384e-08,1.20382e-02,4.2588e-03,4.9799e-05,4.7457e-06,5.8175e-08,1.1982e-02,4.2119e-03,4.9028e-05,4.6402e-06,5.6364e-08,4.6926,11.1283,15.7151,22.7342,34.5275,1.7195,0.0087,0,60,5.1642,0.0398,0,60,-0.1217,0.3486,7.2192,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19288 KDW2_119_1A_A.txt,KDW2_119_1A_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 09:28:33,486,16,1.4734e-07,3.031767E-10,CF,22.858,4.870e-02,1,4.5521e-02,15360, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7357e-08,1.0654e-07,6.1158e-08,6.1580e-08,6.1538e-08,6.1387e-08,0.96,2023/02/12 09:27:47,0.24,6096,8448,4.8698e-02,46.049,20,0.000,-2.6481e-13,-1.2532e-13,-1.3470e-13,-7.3648e-14,2.8253e-14,4.1252e-12,23.00,23.00,70.90,3.83831e-08,3.73126e-08,1.20273e-02,4.2575e-03,4.9730e-05,4.7423e-06,5.2442e-08,1.1981e-02,4.2117e-03,4.9026e-05,4.6423e-06,5.1217e-08,3.8623,10.8816,14.3770,21.5336,24.2350,0.8444,0.0013,0,60,4.9205,0.0027,0,60,-0.3494,-0.3405,-1.4424,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19289 KDW2_104_8B_A.txt,KDW2_104_8B_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 10:50:07,498,17,1.5306e-07,3.073549E-10,CF,23.132,4.870e-02,1,4.7615e-02,15328, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6657e-08,1.0632e-07,6.3887e-08,6.4444e-08,6.4417e-08,6.4267e-08,0.96,2023/02/12 10:49:21,0.23,5842,8448,4.8698e-02,46.049,20,0.000,-2.6533e-13,-1.2560e-13,-1.3505e-13,-7.4365e-14,2.8110e-14,4.0805e-12,23.00,23.00,70.90,3.99671e-08,3.88801e-08,1.20361e-02,4.2618e-03,4.9817e-05,4.7511e-06,5.4515e-08,1.1981e-02,4.2118e-03,4.9029e-05,4.6412e-06,5.3358e-08,4.5775,11.8608,16.0671,23.6681,25.6862,1.5718,0.0014,0,60,5.8934,0.0028,0,60,-0.3713,-0.1896,-2.6856,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19290 KDW_69_9_A.txt,KDW_69_9_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 12:12:09,497,18,1.8812e-07,3.785035E-10,CF,28.839,4.870e-02,1,4.4509e-02,15360, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5954e-08,1.0600e-07,7.9269e-08,7.9488e-08,7.9428e-08,7.9224e-08,0.96,2023/02/12 12:11:23,0.26,5048,8448,4.8698e-02,46.053,20,0.000,-2.6445e-13,-1.2532e-13,-1.3461e-13,-7.2591e-14,2.9719e-14,4.2674e-12,24.00,25.00,70.90,4.80406e-08,4.67069e-08,1.20531e-02,4.2498e-03,4.9740e-05,4.7237e-06,5.0535e-08,1.1982e-02,4.2118e-03,4.9021e-05,4.6402e-06,4.9258e-08,5.9402,9.0344,14.6630,17.9843,23.6214,3.1196,0.0014,0,60,3.0778,0.0029,0,60,-0.3980,-0.1632,-0.6427,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19291 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 13:34:08,425,19,1.3239e-07,3.115105E-10,CF,20.264,4.762e-02,1,4.5521e-02,15296, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5104e-08,1.0607e-07,5.4429e-08,5.4667e-08,5.4635e-08,5.4510e-08,0.96,2023/02/12 13:33:23,0.23,6312,8448,4.7615e-02,46.051,20,0.000,-2.6478e-13,-1.2559e-13,-1.3495e-13,-7.4687e-14,2.6661e-14,4.1235e-12,22.00,23.00,70.90,3.45551e-08,3.36160e-08,1.20340e-02,4.2609e-03,4.9807e-05,4.7536e-06,5.6383e-08,1.1981e-02,4.2117e-03,4.9033e-05,4.6453e-06,5.3715e-08,4.4325,11.6671,15.7879,23.3383,50.3245,1.4241,0.0010,0,60,5.7010,0.0024,0,60,-0.3091,-0.1290,21.8127,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19292 IAEA-C2.txt,IAEA-C2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 14:55:57,434,20,1.3320e-07,3.069058E-10,CF,20.538,4.762e-02,1,4.6556e-02,15328, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.4479e-08,1.0646e-07,5.4773e-08,5.5104e-08,5.5080e-08,5.4958e-08,0.96,2023/02/12 14:55:12,0.22,6211,8448,4.7615e-02,46.051,20,0.000,-2.6407e-13,-1.2548e-13,-1.3454e-13,-7.4692e-14,2.6733e-14,4.0314e-12,22.00,23.00,70.90,3.48224e-08,3.38472e-08,1.19224e-02,4.2294e-03,4.8966e-05,4.6784e-06,3.7299e-08,1.1981e-02,4.2116e-03,4.9023e-05,4.6399e-06,3.7375e-08,-4.8709,4.2201,-1.1707,8.3118,-14.0048,-8.2199,0.0009,0,60,-1.6896,0.0021,0,60,-0.2841,-0.1451,-17.0499,
