Batch,20231030 clumped Oman 3 CH,Collected on,2023/10/30 19:46:37,Analysis Instrument,PS019,Acquisition Software,,Stable 1.71.5,Reanalyzed  on,2023/10/30 20:45:54,Reanalysis Instrument,PS019,Reanalysis Software,Stable 1.71.5

Data,Batch,Data,Sample,Method,Analysis,Batch,Time,Sample,Vial,Initial,Sample,ColdFinger,Transducer,InletPiraniPressure,Sample,MaxPumpOverPressure,RawPumpOverPressure,Sample,Min,Max,Pre-balance,Pre-depleted,Final,Final,Depletion,Balance,Balance,RefBellowsPos,SamBellowsPos,Pirani,Current,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Sam,Ref,Ave,Ref Major,Sam Major,Sample,Sample,Sample,Sample,Sample,Ref,Ref,Ref,Ref,Ref,Raw,Raw,Raw,Raw,Raw,Delta(13),Std,Rejected,Num,Delta(18),Std,Rejected,Num,DELTA,DELTA,DELTA,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20768 ETH-04.txt,ETH-04,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 09:23:08,482,9,2.5032e-07,5.19345E-10,CF,25.635,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.4097e-08,1.5000e-07,1.1156e-07,1.1171e-07,1.1162e-07,1.1135e-07,0.96,2023/10/31 09:22:22,0.24,3813,8449,1.0000e-03,46.021,20,0.000,2.2244e-15,3.6328e-15,5.8580e-16,7.6715e-14,4.4562e-13,1.8510e-11,25.00,27.00,64.15,5.96470e-08,6.03826e-08,1.17748e-02,4.1420e-03,4.7679e-05,4.3555e-06,6.9086e-08,1.1863e-02,4.1653e-03,4.8328e-05,4.4051e-06,7.0026e-08,-7.4089,-5.5998,-13.4397,-11.2649,-13.3416,-10.5804,0.0013,0,60,-11.4565,0.0021,0,60,-0.3403,-0.0978,5.5385,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20769 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 10:44:17,448,10,2.5037e-07,5.588717E-10,CF,21.179,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.3871e-08,1.5000e-07,9.2117e-08,9.1904e-08,9.1856e-08,9.1609e-08,0.96,2023/10/31 10:43:32,0.27,4243,8449,1.0000e-03,46.019,20,0.000,2.3317e-15,3.6768e-15,7.0417e-16,7.8662e-14,4.5167e-13,1.8924e-11,24.00,26.00,64.15,5.10551e-08,5.14959e-08,1.19138e-02,4.2142e-03,4.9099e-05,4.5075e-06,6.9531e-08,1.1862e-02,4.1658e-03,4.8337e-05,4.4050e-06,6.7638e-08,4.3267,11.6292,15.7867,23.2845,28.5724,1.3129,0.0008,0,60,5.6635,0.0028,0,60,-0.1649,-0.1067,0.8368,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20770 WS 2.1A.txt,WS 2.1A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 12:11:40,438,11,2.5036e-07,5.716007E-10,CF,18.616,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.1402e-08,1.5000e-07,8.2388e-08,8.3054e-08,8.2995e-08,8.2836e-08,0.96,2023/10/31 12:10:55,0.19,5238,8449,1.0000e-03,46.019,20,0.000,2.2693e-15,3.6818e-15,6.3336e-16,7.7491e-14,4.4915e-13,1.8694e-11,24.00,26.00,64.15,4.70474e-08,4.75440e-08,1.17767e-02,4.1855e-03,4.8187e-05,4.4459e-06,6.9583e-08,1.1862e-02,4.1659e-03,4.8341e-05,4.4043e-06,6.8787e-08,-7.2203,4.7158,-3.1873,9.4297,11.5419,-10.7374,0.0012,0,60,-1.1912,0.0017,0,60,-0.3545,-0.0240,9.9760,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20771 MDS 5.0.txt,MDS 5.0,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 14:14:30,389,12,2.4131e-07,6.203334E-10,CF,17.822,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0197e-08,1.5000e-07,7.5652e-08,7.6466e-08,7.6429e-08,7.6304e-08,0.96,2023/10/31 14:13:45,0.16,5446,8450,1.0000e-03,46.019,20,0.000,2.2411e-15,3.5931e-15,5.1713e-16,7.3711e-14,4.3822e-13,1.7817e-11,24.00,25.00,64.15,4.40155e-08,4.44312e-08,1.17835e-02,4.1849e-03,4.8212e-05,4.4458e-06,7.0445e-08,1.1862e-02,4.1659e-03,4.8344e-05,4.4063e-06,6.9466e-08,-6.6478,4.5574,-2.7249,8.9755,14.1371,-10.1227,0.0009,0,60,-1.3501,0.0016,0,60,-0.3297,-0.1587,12.2601,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20772 WS 2.1B.txt,WS 2.1B,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 15:35:36,407,13,1.6881e-07,4.147699E-10,CF,12.146,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9990e-08,1.5000e-07,5.3259e-08,5.3606e-08,5.3577e-08,5.3399e-08,0.96,2023/10/31 15:34:50,0.33,6867,8450,1.0000e-03,46.017,20,0.000,2.2795e-15,3.6855e-15,6.0654e-16,7.3650e-14,4.3790e-13,1.7872e-11,22.00,24.00,64.15,3.24956e-08,3.27767e-08,1.17770e-02,4.1865e-03,4.8214e-05,4.4464e-06,7.0086e-08,1.1862e-02,4.1666e-03,4.8360e-05,4.4047e-06,6.8530e-08,-7.1664,4.7783,-3.0199,9.4625,22.1922,-10.6822,0.0009,0,60,-1.1291,0.0017,0,60,-0.3038,-0.1159,20.4258,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20773 ETH-02.txt,ETH-02,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 16:56:55,452,14,2.5035e-07,5.538719E-10,CF,21.973,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9189e-08,1.5000e-07,9.5377e-08,9.5700e-08,9.5603e-08,9.5430e-08,0.96,2023/10/31 16:56:09,0.18,4617,8450,1.0000e-03,46.019,20,0.000,2.2999e-15,3.6914e-15,6.4606e-16,7.7643e-14,4.4904e-13,1.8758e-11,25.00,26.00,64.15,5.27680e-08,5.32734e-08,1.17765e-02,4.1430e-03,4.7692e-05,4.3569e-06,6.7612e-08,1.1863e-02,4.1654e-03,4.8334e-05,4.4047e-06,6.8209e-08,-7.2515,-5.3910,-13.2781,-10.8604,-8.6249,-10.4201,0.0008,0,60,-11.2490,0.0014,0,60,-0.5466,-0.1088,9.7576,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20774 ETH-01.txt,ETH-01,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 18:18:42,416,15,2.5039e-07,6.01908E-10,CF,20.172,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8686e-08,1.5000e-07,8.7379e-08,8.7511e-08,8.7470e-08,8.7253e-08,0.96,2023/10/31 18:17:56,0.25,4822,8448,1.0000e-03,46.019,20,0.000,2.2557e-15,3.6737e-15,6.3568e-16,7.7934e-14,4.5000e-13,1.8806e-11,24.00,26.00,64.15,4.90079e-08,4.94631e-08,1.19171e-02,4.2121e-03,4.9075e-05,4.5030e-06,7.1119e-08,1.1862e-02,4.1657e-03,4.8339e-05,4.4056e-06,6.9306e-08,4.6058,11.1233,15.2186,22.1021,25.7039,1.6273,0.0011,0,60,5.1595,0.0026,0,60,-0.5182,-0.2624,-1.2670,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20775 WS 5.4.txt,WS 5.4,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 19:40:24,454,16,2.5046e-07,5.516663E-10,CF,20.813,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7993e-08,1.5000e-07,9.0730e-08,9.0937e-08,9.0861e-08,9.0648e-08,0.96,2023/10/31 19:39:38,0.23,4646,8448,1.0000e-03,46.019,20,0.000,2.2919e-15,3.6217e-15,5.9241e-16,7.8106e-14,4.4957e-13,1.8850e-11,25.00,26.00,64.15,5.05216e-08,5.09958e-08,1.17792e-02,4.1843e-03,4.8184e-05,4.4457e-06,6.8970e-08,1.1862e-02,4.1656e-03,4.8340e-05,4.4069e-06,6.8540e-08,-7.0114,4.4846,-3.2185,8.8063,6.1395,-10.5071,0.0008,0,60,-1.4217,0.0019,0,60,-0.3762,-0.1814,4.8118,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20776 MDS 220.5.txt,MDS 220.5,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 21:01:04,470,17,2.5048e-07,5.329374E-10,CF,18.616,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7224e-08,1.5000e-07,8.2284e-08,8.2380e-08,8.2335e-08,8.2149e-08,0.96,2023/10/31 21:00:18,0.23,4871,8448,1.0000e-03,46.019,20,0.000,2.2860e-15,3.6410e-15,6.5142e-16,7.7393e-14,4.4848e-13,1.8699e-11,24.00,26.00,63.62,4.66157e-08,4.70899e-08,1.18285e-02,4.1902e-03,4.8460e-05,4.4580e-06,6.9564e-08,1.1862e-02,4.1657e-03,4.8341e-05,4.4072e-06,6.8819e-08,-2.8417,5.8664,2.4647,11.5308,10.6413,-6.1172,0.0010,0,60,-0.0557,0.0020,0,60,-0.3625,-0.2337,2.1060,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20777 MDS 5.0.txt,MDS 5.0,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 22:22:10,496,18,2.5051e-07,5.050614E-10,CF,25.482,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6332e-08,1.5000e-07,1.1257e-07,1.1180e-07,1.1172e-07,1.1145e-07,0.96,2023/10/31 22:21:25,0.24,3955,8448,1.0000e-03,46.021,20,0.000,2.3180e-15,4.2268e-15,7.2223e-16,8.1704e-14,4.5771e-13,1.9650e-11,25.00,27.00,63.57,5.97299e-08,6.04122e-08,1.17838e-02,4.1842e-03,4.8195e-05,4.4370e-06,6.7941e-08,1.1862e-02,4.1653e-03,4.8328e-05,4.3973e-06,6.7773e-08,-6.6322,4.5552,-2.7623,9.0285,2.5649,-10.1060,0.0008,0,60,-1.3523,0.0019,0,60,-0.3812,-0.1017,0.6970,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20778 ETH-03.txt,ETH-03,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/10/31 23:43:18,437,19,2.5052e-07,5.732713E-10,CF,20.233,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5727e-08,1.5000e-07,8.7296e-08,8.7400e-08,8.7315e-08,8.7152e-08,0.96,2023/10/31 23:42:33,0.19,4555,8447,1.0000e-03,46.019,20,0.000,2.2434e-15,3.7338e-15,6.7109e-16,7.8605e-14,4.4968e-13,1.8940e-11,24.00,26.00,63.89,4.89373e-08,4.93101e-08,1.19141e-02,4.2144e-03,4.9110e-05,4.5087e-06,7.1111e-08,1.1862e-02,4.1657e-03,4.8341e-05,4.4062e-06,6.9266e-08,4.3591,11.6746,15.8941,23.2618,26.5237,1.3457,0.0011,0,60,5.7087,0.0029,0,60,-0.1365,-0.2187,-1.2792,
C:\Nu Stable\Results\2023\20231030 clumped Oman 3 CH,20231030 clumped Oman 3 CH,Data_20779 IAEA-C2.txt,IAEA-C2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/30 19:46:37,2023/11/01 01:04:45,395,20,2.4604e-07,6.22878E-10,CF,18.341,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5010e-08,1.5000e-07,7.8517e-08,7.8621e-08,7.8560e-08,7.8404e-08,0.96,2023/11/01 01:04:00,0.20,4800,8446,1.0000e-03,46.021,20,0.000,2.2416e-15,3.6913e-15,5.8812e-16,7.6956e-14,4.4771e-13,1.8595e-11,24.00,25.00,63.89,4.49319e-08,4.53664e-08,1.18032e-02,4.1834e-03,4.8286e-05,4.4408e-06,6.9880e-08,1.1862e-02,4.1658e-03,4.8339e-05,4.4040e-06,6.9434e-08,-4.9680,4.2274,-1.1127,8.3672,6.3897,-8.3235,0.0010,0,60,-1.6821,0.0020,0,60,-0.1327,-0.1047,3.3718,
