Batch,20230518 clumped Oman KDB NTA,Collected on,2023/05/18 16:46:38,Analysis Instrument,PS019,Acquisition Software,,Stable 1.71.5,Reanalyzed  on,2023/05/18 17:45:34,Reanalysis Instrument,PS019,Reanalysis Software,Stable 1.71.5

Data,Batch,Data,Sample,Method,Analysis,Batch,Time,Sample,Vial,Initial,Sample,ColdFinger,Transducer,InletPiraniPressure,Sample,MaxPumpOverPressure,RawPumpOverPressure,Sample,Min,Max,Pre-balance,Pre-depleted,Final,Final,Depletion,Balance,Balance,RefBellowsPos,SamBellowsPos,Pirani,Current,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Sam,Ref,Ave,Ref Major,Sam Major,Sample,Sample,Sample,Sample,Sample,Ref,Ref,Ref,Ref,Ref,Raw,Raw,Raw,Raw,Raw,Delta(13),Std,Rejected,Num,Delta(18),Std,Rejected,Num,DELTA,DELTA,DELTA,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19667 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 03:44:21,504,9,1.6130e-07,3.200309E-10,CF,26.550,5.700e-02,1,5.3281e-02,15552, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.4029e-08,1.0671e-07,6.3221e-08,6.3357e-08,6.3314e-08,6.3157e-08,0.96,2023/05/19 03:43:36,0.25,5899,8446,5.6999e-02,46.048,20,0.000,-1.0516e-13,-5.5054e-14,-5.7682e-14,-3.4905e-15,1.0244e-13,3.6138e-12,25.00,25.00,64.47,3.66058e-08,3.55068e-08,1.20088e-02,4.2483e-03,4.9691e-05,4.7418e-06,5.1407e-08,1.1956e-02,4.1986e-03,4.8907e-05,4.6326e-06,4.9819e-08,4.4287,11.8451,16.0337,23.5745,32.4047,1.4139,0.0009,0,60,5.8781,0.0021,0,60,-0.2363,-0.2500,4.0356,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19668 ETH-4.txt,ETH-4,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 05:06:28,433,10,1.2903e-07,2.979908E-10,CF,21.698,5.700e-02,1,5.4493e-02,15552, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.3323e-08,1.0636e-07,4.8732e-08,4.9118e-08,4.9087e-08,4.8972e-08,0.96,2023/05/19 05:05:43,0.23,6718,8446,5.6999e-02,46.051,20,0.000,-1.0510e-13,-5.5054e-14,-5.7743e-14,-4.2880e-15,1.0074e-13,3.5298e-12,24.00,24.00,64.47,2.94264e-08,2.85517e-08,1.18678e-02,4.1755e-03,4.8264e-05,4.5821e-06,4.8873e-08,1.1956e-02,4.1986e-03,4.8917e-05,4.6332e-06,4.9289e-08,-7.3427,-5.5032,-13.3462,-11.0213,-7.3039,-10.5133,0.0012,0,60,-11.3605,0.0014,0,60,-0.4099,-0.0457,11.4264,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19669 KDW2_130_2A_A.txt,KDW2_130_2A_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 06:35:19,426,11,8.5561e-08,2.008479E-10,CF,14.648,5.449e-02,0,5.4493e-02,15552, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.1290e-08,1.0710e-07,8.2108e-08,8.3852e-08,8.3769e-08,8.3105e-08,0.96,2023/05/19 06:34:33,0.80,5693,8444,5.4493e-02,46.053,20,0.000,-1.0515e-13,-5.4982e-14,-5.7782e-14,-3.1203e-15,1.0348e-13,3.7372e-12,36.00,36.00,64.47,3.41794e-08,3.23524e-08,1.19780e-02,4.2387e-03,4.9460e-05,4.7189e-06,5.2528e-08,1.1956e-02,4.1984e-03,4.8917e-05,4.6300e-06,5.0664e-08,1.8648,9.5998,11.0979,19.2069,39.0388,-1.2373,0.0012,0,60,3.6493,0.0038,0,60,-0.2860,-0.0832,17.6749,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19670 KDW_51_0_A.txt,KDW_51_0_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 07:57:58,500,12,1.4579e-07,2.915847E-10,CF,24.261,5.573e-02,1,5.4493e-02,15552, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0454e-08,1.0693e-07,5.6153e-08,5.6647e-08,5.6596e-08,5.6485e-08,0.96,2023/05/19 07:57:12,0.20,6943,8450,5.5732e-02,46.051,20,0.000,-1.0520e-13,-5.5064e-14,-5.7803e-14,-3.8588e-15,1.0216e-13,3.5977e-12,24.00,25.00,64.47,3.32329e-08,3.21837e-08,1.20236e-02,4.2491e-03,4.9766e-05,4.7448e-06,5.3163e-08,1.1956e-02,4.1988e-03,4.8917e-05,4.6339e-06,5.0935e-08,5.6464,11.9960,17.3527,23.9270,43.8512,2.7047,0.0010,0,60,6.0257,0.0021,0,60,-0.3343,-0.2040,13.5635,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19671 WS2_9_2_A.txt,WS2_9_2_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 09:20:16,508,13,1.7793e-07,3.502469E-10,CF,29.114,5.700e-02,1,5.5732e-02,15552, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9716e-08,1.0651e-07,7.0801e-08,7.0914e-08,7.0842e-08,7.0728e-08,0.96,2023/05/19 09:19:30,0.16,6052,8447,5.6999e-02,46.053,20,0.000,-1.0515e-13,-5.5011e-14,-5.7688e-14,-3.0828e-15,1.0291e-13,3.7140e-12,26.00,26.00,64.47,4.03367e-08,3.91069e-08,1.20182e-02,4.2541e-03,4.9788e-05,4.7544e-06,5.2189e-08,1.1956e-02,4.1986e-03,4.8904e-05,4.6320e-06,5.0283e-08,5.1678,13.2141,18.0641,26.4221,37.9199,2.1534,0.0048,0,60,7.2389,0.0118,0,60,-0.3286,-0.1760,5.9324,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19672 ETH-2.txt,ETH-2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 10:42:45,432,14,1.0922e-07,2.528318E-10,CF,18.982,5.700e-02,1,5.4493e-02,15552, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8799e-08,1.0660e-07,4.0309e-08,4.0256e-08,4.0226e-08,4.0141e-08,0.96,2023/05/19 10:42:00,0.21,8206,8448,5.6999e-02,46.051,20,0.000,-1.0503e-13,-5.5042e-14,-5.7730e-14,-4.3094e-15,1.0051e-13,3.4896e-12,23.00,23.00,64.47,2.48355e-08,2.40752e-08,1.18696e-02,4.1764e-03,4.8278e-05,4.5863e-06,5.1802e-08,1.1955e-02,4.1986e-03,4.8922e-05,4.6359e-06,5.2289e-08,-7.1715,-5.2912,-13.1613,-10.6897,-8.3809,-10.3385,0.0012,0,60,-11.1499,0.0015,0,60,-0.6099,-0.1368,9.7205,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19673 ETH-1.txt,ETH-1,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 12:05:30,411,15,1.2740e-07,3.099655E-10,CF,21.545,5.830e-02,1,5.5732e-02,15552, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8160e-08,1.0652e-07,4.7986e-08,4.7933e-08,4.7894e-08,4.7796e-08,0.96,2023/05/19 12:04:44,0.21,7359,8448,5.8296e-02,46.052,20,0.000,-1.0509e-13,-5.4991e-14,-5.7752e-14,-4.3917e-15,1.0133e-13,3.4127e-12,23.00,24.00,64.47,2.86622e-08,2.77620e-08,1.20116e-02,4.2462e-03,4.9674e-05,4.7376e-06,5.3301e-08,1.1956e-02,4.1988e-03,4.8923e-05,4.6335e-06,5.1579e-08,4.6752,11.2916,15.3527,22.4690,33.4047,1.6954,0.0010,0,60,5.3268,0.0024,0,60,-0.6210,-0.2363,5.8281,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19674 WS4_30_0_A.txt,WS4_30_0_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 13:27:49,489,16,1.5310e-07,3.130917E-10,CF,25.207,5.830e-02,1,5.6999e-02,15584, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7340e-08,1.0679e-07,5.9533e-08,5.9853e-08,5.9820e-08,5.9681e-08,0.96,2023/05/19 13:27:04,0.23,6435,8446,5.8296e-02,46.049,20,0.000,-1.0495e-13,-5.5026e-14,-5.7686e-14,-3.6371e-15,1.0198e-13,3.5772e-12,25.00,25.00,64.47,3.46973e-08,3.37020e-08,1.20332e-02,4.2679e-03,5.0022e-05,4.7879e-06,5.0584e-08,1.1956e-02,4.1988e-03,4.8914e-05,4.6344e-06,4.8494e-08,6.4523,16.4593,22.6448,33.1184,43.3924,3.4086,0.0009,0,60,10.4655,0.0024,0,60,-0.3022,-0.0688,3.5308,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19675 KDW_119_A1_A.txt,KDW_119_A1_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 14:50:46,447,17,1.1943e-07,2.671704E-10,CF,20.050,5.830e-02,1,5.5732e-02,15584, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6699e-08,1.0694e-07,4.4410e-08,4.4282e-08,4.4238e-08,4.4153e-08,0.96,2023/05/19 14:50:00,0.19,7535,8446,5.8296e-02,46.049,20,0.000,-1.0500e-13,-5.4969e-14,-5.7755e-14,-4.1574e-15,1.0110e-13,3.5182e-12,23.00,23.00,64.47,2.69171e-08,2.60879e-08,1.20013e-02,4.2453e-03,4.9638e-05,4.7361e-06,5.0423e-08,1.1956e-02,4.1988e-03,4.8924e-05,4.6335e-06,4.8810e-08,3.8215,11.0795,14.5975,22.1644,33.4113,0.7941,0.0009,0,60,5.1176,0.0018,0,60,-0.2828,-0.1148,7.1593,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19676 SB1_98_A.txt,SB1_98_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 16:22:05,482,18,8.7291e-08,1.811015E-10,CF,15.198,5.962e-02,0,5.6999e-02,15616, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6021e-08,1.0689e-07,8.3766e-08,5.6265e-08,5.6208e-08,5.6165e-08,0.96,2023/05/19 16:21:19,0.08,6568,8446,5.9621e-02,46.049,20,0.000,-1.0510e-13,-5.4984e-14,-5.7707e-14,-3.3671e-15,1.0282e-13,3.6907e-12,34.00,33.00,64.47,2.48825e-08,2.32131e-08,1.20345e-02,4.2737e-03,5.0117e-05,4.8008e-06,5.8543e-08,1.1955e-02,4.1986e-03,4.8932e-05,4.6348e-06,5.5763e-08,6.6318,17.8795,24.2350,35.8041,50.2394,3.5509,0.0012,0,60,11.8784,0.0041,0,60,-0.3063,-0.2649,7.1552,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19677 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 17:44:26,471,19,1.4640e-07,3.108359E-10,CF,24.261,5.700e-02,1,5.8296e-02,15648, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5191e-08,1.0646e-07,5.6135e-08,5.6473e-08,5.6414e-08,5.6302e-08,0.96,2023/05/19 17:43:40,0.20,6422,8448,5.6999e-02,46.049,20,0.000,-1.0503e-13,-5.5019e-14,-5.7659e-14,-3.9429e-15,1.0112e-13,3.6120e-12,24.00,25.00,64.47,3.31182e-08,3.20755e-08,1.20089e-02,4.2487e-03,4.9701e-05,4.7456e-06,5.4336e-08,1.1956e-02,4.1989e-03,4.8918e-05,4.6355e-06,5.2588e-08,4.4118,11.8461,16.0099,23.7315,34.5522,1.3959,0.0010,0,60,5.8791,0.0020,0,60,-0.2434,-0.0986,6.1403,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19678 IAEA-C2.txt,IAEA-C2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 19:06:54,458,20,1.3654e-07,2.981294E-10,CF,22.735,5.962e-02,1,5.6999e-02,15616, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.4515e-08,1.0669e-07,5.1828e-08,5.2245e-08,5.2216e-08,5.2085e-08,0.96,2023/05/19 19:06:09,0.25,6630,8447,5.9621e-02,46.049,20,0.000,-1.0491e-13,-5.4955e-14,-5.7649e-14,-3.8964e-15,1.0082e-13,3.5772e-12,24.00,24.00,64.47,3.09855e-08,2.99663e-08,1.18975e-02,4.2173e-03,4.8871e-05,4.6736e-06,4.7017e-08,1.1956e-02,4.1989e-03,4.8920e-05,4.6334e-06,4.6907e-08,-4.8904,4.3844,-0.9956,8.6778,3.1621,-8.2463,0.0010,0,60,-1.5261,0.0018,0,60,-0.2496,-0.1093,-0.2366,
