Batch,20230515 clumped PREC 2 KDB NTA,Collected on,2023/05/15 13:46:11,Analysis Instrument,PS019,Acquisition Software,,Stable 1.71.5,Reanalyzed  on,2023/05/15 14:45:07,Reanalysis Instrument,PS019,Reanalysis Software,Stable 1.71.5

Data,Batch,Data,Sample,Method,Analysis,Batch,Time,Sample,Vial,Initial,Sample,ColdFinger,Transducer,InletPiraniPressure,Sample,MaxPumpOverPressure,RawPumpOverPressure,Sample,Min,Max,Pre-balance,Pre-depleted,Final,Final,Depletion,Balance,Balance,RefBellowsPos,SamBellowsPos,Pirani,Current,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Sam,Ref,Ave,Ref Major,Sam Major,Sample,Sample,Sample,Sample,Sample,Ref,Ref,Ref,Ref,Ref,Raw,Raw,Raw,Raw,Raw,Delta(13),Std,Rejected,Num,Delta(18),Std,Rejected,Num,DELTA,DELTA,DELTA,
C:\Nu Stable\Results\2023\20230515 clumped PREC 2 KDB NTA,20230515 clumped PREC 2 KDB NTA,Data_19617 ETH-4.txt,ETH-4,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/15 13:46:11,2023/05/16 00:41:21,484,9,1.5412e-07,3.184316E-10,CF,25.482,5.830e-02,1,5.5732e-02,15584, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.2572e-08,1.0639e-07,6.0742e-08,6.0802e-08,6.0746e-08,6.0599e-08,0.96,2023/05/16 00:40:35,0.24,5847,8448,5.8296e-02,46.048,20,0.000,-2.5641e-13,-1.2176e-13,-1.3075e-13,-7.2911e-14,2.6894e-14,3.6004e-12,25.00,25.00,64.46,3.56406e-08,3.45806e-08,1.18937e-02,4.1895e-03,4.8399e-05,4.5846e-06,3.0846e-08,1.1982e-02,4.2126e-03,4.9052e-05,4.6365e-06,3.1387e-08,-7.3330,-5.4710,-13.3222,-11.1945,-15.0304,-10.5041,0.0010,0,60,-11.3285,0.0013,0,60,-0.4275,-0.2857,3.4792,
C:\Nu Stable\Results\2023\20230515 clumped PREC 2 KDB NTA,20230515 clumped PREC 2 KDB NTA,Data_19618 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/15 13:46:11,2023/05/16 02:03:14,490,10,1.4808e-07,3.022028E-10,CF,24.689,5.700e-02,1,5.6999e-02,15584, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.1859e-08,1.0611e-07,5.7944e-08,5.8049e-08,5.7989e-08,5.7886e-08,0.96,2023/05/16 02:02:28,0.18,5932,8448,5.6999e-02,46.048,20,0.000,-2.5741e-13,-1.2219e-13,-1.3120e-13,-7.3376e-14,2.5409e-14,3.5977e-12,24.00,25.00,64.46,3.42460e-08,3.32058e-08,1.20347e-02,4.2626e-03,4.9856e-05,4.7596e-06,6.4995e-08,1.1982e-02,4.2128e-03,4.9071e-05,4.6498e-06,6.2131e-08,4.4167,11.8380,15.9839,23.6071,44.1441,1.4014,0.0012,0,60,5.8711,0.0020,0,60,-0.2661,-0.2041,15.4793,
C:\Nu Stable\Results\2023\20230515 clumped PREC 2 KDB NTA,20230515 clumped PREC 2 KDB NTA,Data_19619 WS1_175_2_A.txt,WS1_175_2_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/15 13:46:11,2023/05/16 03:33:56,412,11,1.0657e-07,2.586549E-10,CF,17.731,5.700e-02,1,5.5732e-02,15584, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; SampleReady; (BeamTooBig_RunningMisBalanced) ;,4.1949e-08,1.0610e-07,3.9699e-08,6.0802e-08,6.0746e-08,6.0599e-08,0.96,2023/05/16 03:32:59,-5.98,8398,8448,5.6999e-02,46.048,20,0.000,-2.5808e-13,-1.2251e-13,-1.3165e-13,-7.4460e-14,2.4015e-14,3.5289e-12,22.00,23.00,64.46,2.59578e-08,2.37504e-08,1.20462e-02,4.2683e-03,4.9976e-05,4.7694e-06,5.3515e-08,1.1982e-02,4.2130e-03,4.9080e-05,4.6469e-06,5.1001e-08,5.3905,13.1311,18.2685,26.3594,52.7393,2.3933,0.0015,0,60,7.1558,0.0028,0,60,-0.2755,-0.0732,20.2180,
C:\Nu Stable\Results\2023\20230515 clumped PREC 2 KDB NTA,20230515 clumped PREC 2 KDB NTA,Data_19620 WS2_9_2_A.txt,WS2_9_2_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/15 13:46:11,2023/05/16 04:56:09,402,12,1.2968e-07,3.225961E-10,CF,21.423,5.700e-02,1,5.5732e-02,15584, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.1346e-08,1.0638e-07,4.9639e-08,4.9456e-08,4.9432e-08,4.9323e-08,0.96,2023/05/16 04:55:23,0.22,7560,8447,5.6999e-02,46.051,20,0.000,-2.5770e-13,-1.2227e-13,-1.3141e-13,-7.4099e-14,2.3693e-14,3.5718e-12,23.00,24.00,64.46,2.98610e-08,2.89511e-08,1.20439e-02,4.2687e-03,4.9965e-05,4.7680e-06,5.7307e-08,1.1982e-02,4.2131e-03,4.9076e-05,4.6457e-06,5.4436e-08,5.1562,13.2116,18.1128,26.3402,52.6249,2.1412,0.0009,0,60,7.2364,0.0019,0,60,-0.2665,-0.2508,20.2007,
C:\Nu Stable\Results\2023\20230515 clumped PREC 2 KDB NTA,20230515 clumped PREC 2 KDB NTA,Data_19621 SB1_102_A.txt,SB1_102_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/15 13:46:11,2023/05/16 06:17:54,520,13,1.5855e-07,3.049108E-10,CF,26.123,5.830e-02,1,5.6999e-02,15584, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0591e-08,1.0613e-07,6.2667e-08,6.2886e-08,6.2825e-08,6.2700e-08,0.96,2023/05/16 06:17:08,0.20,6523,8446,5.8296e-02,46.053,20,0.000,-2.5808e-13,-1.2251e-13,-1.3167e-13,-7.3335e-14,2.5338e-14,3.6755e-12,25.00,25.00,64.46,3.66961e-08,3.55763e-08,1.20537e-02,4.2866e-03,5.0204e-05,4.8077e-06,4.7400e-08,1.1983e-02,4.2132e-03,4.9074e-05,4.6453e-06,4.5178e-08,5.9155,17.4302,23.0255,34.9639,51.8209,2.8040,0.0009,0,60,11.4329,0.0026,0,60,-0.3198,-0.1934,10.3118,
C:\Nu Stable\Results\2023\20230515 clumped PREC 2 KDB NTA,20230515 clumped PREC 2 KDB NTA,Data_19622 ETH-2.txt,ETH-2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/15 13:46:11,2023/05/16 07:40:03,453,14,1.1384e-07,2.513048E-10,CF,19.012,5.962e-02,1,5.3281e-02,15616, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9711e-08,1.0603e-07,4.2708e-08,4.2799e-08,4.2778e-08,4.2682e-08,0.96,2023/05/16 07:39:17,0.22,8027,8446,5.9621e-02,46.051,20,0.000,-2.5796e-13,-1.2249e-13,-1.3141e-13,-7.4455e-14,2.3639e-14,3.5307e-12,23.00,23.00,64.46,2.63901e-08,2.55894e-08,1.18958e-02,4.1907e-03,4.8421e-05,4.5936e-06,3.2813e-08,1.1982e-02,4.2129e-03,4.9068e-05,4.6436e-06,3.3049e-08,-7.1843,-5.2691,-13.1958,-10.7586,-18.5879,-10.3528,0.0011,0,60,-11.1278,0.0014,0,60,-0.6535,-0.2509,-0.7029,
C:\Nu Stable\Results\2023\20230515 clumped PREC 2 KDB NTA,20230515 clumped PREC 2 KDB NTA,Data_19623 ETH-1.txt,ETH-1,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/15 13:46:11,2023/05/16 09:01:40,484,15,1.3987e-07,2.889934E-10,CF,23.529,5.962e-02,1,5.2096e-02,15616, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9089e-08,1.0620e-07,5.4098e-08,5.4471e-08,5.4429e-08,5.4324e-08,0.96,2023/05/16 09:00:55,0.19,6933,8444,5.9621e-02,46.048,20,0.000,-2.5828e-13,-1.2251e-13,-1.3172e-13,-7.4270e-14,2.3675e-14,3.5942e-12,24.00,24.00,64.46,3.24047e-08,3.14078e-08,1.20380e-02,4.2605e-03,4.9833e-05,4.7587e-06,7.7268e-08,1.1982e-02,4.2130e-03,4.9082e-05,4.6539e-06,7.4970e-08,4.6656,11.2722,15.2992,22.5017,32.5599,1.6859,0.0010,0,60,5.3075,0.0022,0,60,-0.6450,-0.1660,5.0539,
C:\Nu Stable\Results\2023\20230515 clumped PREC 2 KDB NTA,20230515 clumped PREC 2 KDB NTA,Data_19624 WS4_41_6_A.txt,WS4_41_6_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/15 13:46:11,2023/05/16 10:24:19,440,16,1.1773e-07,2.675677E-10,CF,20.264,5.962e-02,1,5.5732e-02,15584, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8315e-08,1.0640e-07,4.4423e-08,4.4110e-08,4.4087e-08,4.3996e-08,0.96,2023/05/16 10:23:34,0.21,7727,8448,5.9621e-02,46.046,20,0.000,-2.5781e-13,-1.2234e-13,-1.3146e-13,-7.4265e-14,2.3586e-14,3.5074e-12,23.00,23.00,64.46,2.70621e-08,2.62206e-08,1.20635e-02,4.2793e-03,5.0166e-05,4.7890e-06,4.3655e-08,1.1982e-02,4.2130e-03,4.9071e-05,4.6424e-06,4.1138e-08,6.8335,15.7396,22.3045,31.5825,66.7554,3.8392,0.0010,0,60,9.7485,0.0021,0,60,-0.3283,-0.1400,27.0177,
C:\Nu Stable\Results\2023\20230515 clumped PREC 2 KDB NTA,20230515 clumped PREC 2 KDB NTA,Data_19625 AU_LMW1_307_34.txt,AU_LMW1_307_34,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/15 13:46:11,2023/05/16 11:48:13,1256,17,2.8390e-07,2.260377E-10,CF,44.342,5.962e-02,2,5.2096e-02,15584, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7692e-08,1.0606e-07,4.4515e-08,4.4285e-08,4.4255e-08,4.4187e-08,0.96,2023/05/16 11:47:27,0.15,7628,8448,8.7381e-02,46.046,20,0.000,-2.5695e-13,-1.2212e-13,-1.3115e-13,-7.1370e-14,2.4945e-14,3.5647e-12,23.00,23.00,64.46,2.71444e-08,2.62792e-08,1.20741e-02,4.2520e-03,5.0022e-05,4.8449e-06,2.9524e-07,1.1981e-02,4.2125e-03,4.9183e-05,4.7539e-06,2.8339e-07,7.7826,9.3718,17.0468,19.1480,38.6406,5.0687,0.0012,0,60,3.4095,0.0018,0,60,-0.2657,0.3108,11.3853,
C:\Nu Stable\Results\2023\20230515 clumped PREC 2 KDB NTA,20230515 clumped PREC 2 KDB NTA,Data_19626 WS4_49_3_A.txt,WS4_49_3_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/15 13:46:11,2023/05/16 13:10:21,475,18,1.4830e-07,3.122162E-10,CF,24.841,5.700e-02,1,5.4493e-02,15552, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6887e-08,1.0681e-07,5.8280e-08,5.8499e-08,5.8459e-08,5.8321e-08,0.96,2023/05/16 13:09:35,0.24,6431,8448,5.6999e-02,46.048,20,0.000,-2.5033e-13,-1.1896e-13,-1.2766e-13,-7.0011e-14,2.8914e-14,3.6076e-12,24.00,25.00,64.46,3.44838e-08,3.34280e-08,1.20577e-02,4.2728e-03,5.0040e-05,4.7551e-06,9.6949e-10,1.1981e-02,4.2124e-03,4.9037e-05,4.6222e-06,1.1313e-09,6.4057,14.3399,20.4510,28.7631,49.6189,3.4321,0.0011,0,60,8.3565,0.0023,0,60,-0.3478,-0.1188,13.7232,
C:\Nu Stable\Results\2023\20230515 clumped PREC 2 KDB NTA,20230515 clumped PREC 2 KDB NTA,Data_19627 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/15 13:46:11,2023/05/16 14:32:08,472,19,1.4465e-07,3.064519E-10,CF,23.529,5.700e-02,1,5.5732e-02,15584, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6167e-08,1.0668e-07,5.6486e-08,5.6707e-08,5.6668e-08,5.6545e-08,0.96,2023/05/16 14:31:23,0.22,6475,8448,5.6999e-02,46.051,20,0.000,-2.5344e-13,-1.2029e-13,-1.2921e-13,-7.1642e-14,2.8020e-14,3.5968e-12,24.00,25.00,64.46,3.34969e-08,3.25045e-08,1.20340e-02,4.2623e-03,4.9836e-05,4.7408e-06,2.1548e-08,1.1981e-02,4.2125e-03,4.9054e-05,4.6314e-06,2.1147e-08,4.4063,11.8253,15.9371,23.5980,183.7708,1.3908,0.0011,0,60,5.8585,0.0015,0,60,-0.2891,-0.1879,151.3124,
C:\Nu Stable\Results\2023\20230515 clumped PREC 2 KDB NTA,20230515 clumped PREC 2 KDB NTA,Data_19628 IAEA-C2.txt,IAEA-C2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/15 13:46:11,2023/05/16 16:35:44,406,20,1.0971e-07,2.702263E-10,CF,18.890,5.830e-02,1,5.5732e-02,15584, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5385e-08,1.0633e-07,4.1093e-08,4.0822e-08,4.0800e-08,4.0713e-08,0.96,2023/05/16 16:34:59,0.21,7715,8448,5.8296e-02,46.048,20,0.000,-2.5565e-13,-1.2147e-13,-1.3048e-13,-7.4651e-14,2.4247e-14,3.2714e-12,22.00,23.00,64.46,2.53246e-08,2.45789e-08,1.19217e-02,4.2307e-03,4.9027e-05,4.6908e-06,5.7729e-08,1.1980e-02,4.2125e-03,4.9078e-05,4.6502e-06,5.7192e-08,-4.9072,4.3315,-1.0340,8.7080,8.0191,-8.2624,0.0011,0,60,-1.5787,0.0018,0,60,-0.2188,0.0260,4.7259,
